,game_name.meta,platform.meta,release_date,metascore,userscore,developer,genre,num_critic_reviews,num_user_rating,game_name.vg,platform.vg,sales
1565,Call of Duty: Vanguard,PC,2021/11/05,72,3.3,Sledgehammer Games,Action,30,668,Call of Duty: Vanguard,PC,NA
1566,Call of Duty: Vanguard,PlayStation 5,2021/11/04,73,3.5,Sledgehammer Games,Action,68,1409,Call of Duty: Vanguard,PlayStation 5,NA
1567,Call of Duty: Vanguard,Xbox Series X,2021/11/05,74,4.8,Sledgehammer Games,Action,15,250,Call of Duty: Vanguard,Xbox Series X,NA
1568,Call of Duty: Warzone,PC,2020/03/10,80,3.2,Infinity Ward,Action,13,530,Call of Duty: Warzone,PC,NA
1569,Call of Duty: Warzone,PlayStation 4,2020/03/10,79,4,Infinity Ward,Action,15,1056,Call of Duty: Warzone,PlayStation 4,NA
1570,Call of Duty: Warzone,Xbox One,2020/03/10,79,4.2,Infinity Ward,Action,7,104,Call of Duty: Warzone,Xbox One,NA
1571,Call of Duty: World at War,DS,2008/11/10,75,7,n-Space,Action,12,35,Call of Duty: World at War,DS,NA
1572,Call of Duty: World at War,PC,2008/11/10,83,7.7,Treyarch,Action,36,1177,Call of Duty: World at War,PC,NA
1573,Call of Duty: World at War,PlayStation 3,2008/11/10,85,7.7,Treyarch,Action,45,542,Call of Duty: World at War,PlayStation 3,NA
1574,Call of Duty: World at War,Wii,2008/11/10,83,7.5,Exakt,Action,19,93,Call of Duty: World at War,Wii,NA
1575,Call of Duty: World at War,Xbox 360,2008/11/10,84,7.7,Treyarch,Action,84,709,Call of Duty: World at War,Xbox 360,NA
1576,Call of Duty: WWII,PC,2017/11/02,73,4.2,Sledgehammer Games,Action,21,939,Call of Duty: WWII,PC,NA
1577,Call of Duty: WWII,PlayStation 4,2017/11/03,79,5,Sledgehammer Games,Action,83,1987,Call of Duty: WWII,PlayStation 4,NA
1578,Call of Duty: WWII,Xbox One,2017/11/03,80,4.8,Sledgehammer Games,Action,21,484,Call of Duty: WWII,Xbox One,NA
1579,Call of Juarez,PC,2007/06/12,72,7.6,Techland,Action,25,323,Call of Juarez,PC,NA
1580,Call of Juarez,Xbox 360,2007/06/07,71,6.9,Techland,Action,37,58,Call of Juarez,Xbox 360,NA
1581,Call of Juarez: Bound in Blood,PC,2009/06/30,78,7.9,Techland,Action,39,375,Call of Juarez: Bound in Blood,PC,NA
1582,Call of Juarez: Bound in Blood,PlayStation 3,2009/06/30,78,7.6,Techland,Action,47,117,Call of Juarez: Bound in Blood,PlayStation 3,NA
1583,Call of Juarez: Bound in Blood,Xbox 360,2009/06/30,77,7.7,Techland,Action,77,105,Call of Juarez: Bound in Blood,Xbox 360,NA
1584,Call of Juarez: Gunslinger,PC,2013/05/22,79,8.2,Techland,Action,23,961,Call of Juarez: Gunslinger,PC,NA
1585,Call of Juarez: Gunslinger,PlayStation 3,2013/05/14,75,8,NA,NA,NA,NA,Call of Juarez: Gunslinger,PlayStation 3,NA
1586,Call of Juarez: Gunslinger,Xbox 360,2013/05/22,76,8.2,Techland,Action,36,207,Call of Juarez: Gunslinger,Xbox 360,NA
1587,Call of Juarez: The Cartel,PC,2011/09/13,51,3.5,Ubisoft,Action,12,165,Call of Juarez: The Cartel,PC,NA
1588,Call of Juarez: The Cartel,PlayStation 3,2011/07/19,45,5.3,Techland,Action,42,86,Call of Juarez: The Cartel,PlayStation 3,NA
1589,Call of Juarez: The Cartel,Xbox 360,2011/07/19,47,5.7,Techland,Action,62,116,Call of Juarez: The Cartel,Xbox 360,NA
1590,Call of the Sea,PC,2020/12/08,78,7.7,"Out of the Blue, Inc., Out of the Blue Games S.L.",Adventure,24,140,Call of the Sea,PC,NA
1591,Call of the Sea,Xbox One,2020/12/08,81,7.6,"Out of the Blue, Inc., Out of the Blue Games S.L.",Adventure,10,80,Call of the Sea,Xbox One,NA
1592,Call of the Sea,Xbox Series X,2020/12/08,75,7.4,"Out of the Blue, Inc., Out of the Blue Games S.L.",Adventure,31,113,Call of the Sea,Xbox Series X,NA
1593,Call to Power II,PC,2000/11/17,72,7.2,Activision,Strategy,21,19,Call to Power II,PC,NA
1594,Calling,Wii,2010/03/09,49,7,Hudson Entertainment,Action Adventure,28,22,Calling,Wii,NA
1595,Calling All Cars!,PlayStation 3,2007/05/10,74,7.1,"SCEA, Incognito Inc.",Simulation,23,13,Calling All Cars!,PlayStation 3,NA
1596,Candle,PC,2016/11/11,80,7.7,Teku Studios,Action,15,78,CANDLE,PC,NA
1597,Candle: The Power of the Flame,Switch,2018/07/26,72,7.6,Teku Studios,Action,9,13,Candle: The Power of the Flame,Switch,NA
1598,Cannibal Cuisine,PC,2020/05/20,56,NA,Rocket Vulture,Miscellaneous,7,NA,Cannibal Cuisine,PC,NA
1599,Cannon Fodder 3,PC,2012/02/09,49,5.3,NA,Strategy,10,14,Cannon Fodder 3,PC,NA
1600,Cannon Spike,Dreamcast,2000/11/14,73,8.1,Psikyo,Action,17,8,Cannon Spike,Dreamcast,NA
1601,Capcom Arcade 2nd Stadium,PlayStation 4,2022/07/22,78,5.3,Capcom,Miscellaneous,29,6,Capcom Arcade 2nd Stadium,PlayStation 4,NA
1602,Capcom Arcade 2nd Stadium,Switch,2022/07/22,79,NA,Capcom,Miscellaneous,12,NA,Capcom Arcade 2nd Stadium,Switch,NA
1603,Capcom Arcade 2nd Stadium,Xbox One,2022/07/22,78,NA,Capcom,Miscellaneous,7,NA,Capcom Arcade 2nd Stadium,Xbox One,NA
1604,Capcom Arcade Stadium,Switch,2021/02/17,80,7.8,Capcom,Miscellaneous,32,24,Capcom Arcade Stadium,Switch,NA
1605,Capcom Beat 'Em Up Bundle,PlayStation 4,2018/09/18,71,5.7,Capcom,Miscellaneous,16,13,Capcom Beat 'Em Up Bundle,PlayStation 4,NA
1606,Capcom Beat 'Em Up Bundle,Switch,2018/09/18,78,7.8,Capcom,Miscellaneous,24,28,Capcom Beat 'Em Up Bundle,Switch,NA
1607,Capcom Beat 'Em Up Bundle,Xbox One,2018/09/18,76,7.6,Capcom,Miscellaneous,9,9,Capcom Beat 'Em Up Bundle,Xbox One,NA
1608,Capcom Classics Collection,PlayStation 2,2005/09/27,78,8.3,Digital Eclipse,Miscellaneous,30,8,Capcom Classics Collection,PlayStation 2,NA
1609,Capcom Classics Collection,Xbox,2005/09/27,81,NA,Digital Eclipse,Miscellaneous,23,NA,Capcom Classics Collection,Xbox,NA
1610,Capcom Classics Collection Volume 2,PlayStation 2,2006/11/24,74,8,Digital Eclipse,Miscellaneous,24,6,Capcom Classics Collection Volume 2,PlayStation 2,NA
1611,Capcom Classics Mini Mix,Game Boy Advance,2006/09/19,66,NA,Sensory Sweep,Miscellaneous,8,NA,Capcom Classics Mini Mix,Game Boy Advance,NA
1612,Capcom Digital Collection,Xbox 360,2012/03/27,65,5.3,Capcom,Miscellaneous,11,4,Capcom Digital Collection,Xbox 360,NA
1613,Capcom Fighting Collection,PC,2022/06/24,79,NA,Capcom,Miscellaneous,11,NA,Capcom Fighting Collection,PC,NA
1614,Capcom Fighting Collection,PlayStation 4,2022/06/24,79,5.1,Capcom,Miscellaneous,35,9,Capcom Fighting Collection,PlayStation 4,NA
1615,Capcom Fighting Collection,Switch,2022/06/24,77,6,Capcom,Miscellaneous,15,5,Capcom Fighting Collection,Switch,NA
1616,Capcom Fighting Collection,Xbox One,2022/06/24,82,6.6,Capcom,Miscellaneous,8,5,Capcom Fighting Collection,Xbox One,NA
1617,Capcom Fighting Evolution,PlayStation 2,2004/11/16,57,5,Capcom,Action,33,7,Capcom Fighting Evolution,PlayStation 2,NA
1618,Capcom Fighting Evolution,Xbox,2005/06/14,61,7.2,Capcom,Action,20,6,Capcom Fighting Evolution,Xbox,NA
1619,Capcom vs. SNK,Dreamcast,2000/11/09,80,8.6,Capcom,Action,17,31,Capcom vs. SNK,Dreamcast,NA
1620,Capcom vs. SNK 2 EO,GameCube,2002/09/23,68,8.6,Capcom,Action,20,28,Capcom vs. SNK 2 EO,GameCube,NA
1621,Capcom vs. SNK 2 EO,Xbox,2003/02/11,80,8.3,Capcom,Action,26,16,Capcom vs. SNK 2 EO,Xbox,NA
1622,Capcom vs. SNK 2: Mark of the Millennium 2001,PlayStation 2,2001/11/06,81,8.2,Capcom,Action,22,44,Capcom vs. SNK 2: Mark of the Millennium 2001,PlayStation 2,NA
1623,Capcom vs. SNK Pro,PlayStation,2002/08/14,74,8.5,Klein Computer Entertainment,Action,10,31,Capcom vs. SNK Pro,PlayStation,NA
1624,CAPSIZED,PC,2011/04/29,80,7.1,Alientrap,Action,19,109,Capsized,PC,250000
1625,Captain America: Super Soldier,3DS,2011/10/25,51,6.5,High Voltage Software,Action,9,10,Captain America: Super Soldier,3DS,NA
1626,Captain America: Super Soldier,PlayStation 3,2011/07/19,61,7.5,Next Level Games,Action,34,57,Captain America: Super Soldier,PlayStation 3,NA
1627,Captain America: Super Soldier,Wii,2011/07/19,57,7.2,High Voltage Software,Action,16,10,Captain America: Super Soldier,Wii,NA
1628,Captain America: Super Soldier,Xbox 360,2011/07/19,60,6.8,Next Level Games,Action,48,46,Captain America: Super Soldier,Xbox 360,NA
1629,Captain Toad: Treasure Tracker,3DS,2018/07/13,79,7,"Nintendo EAD Tokyo , Nintendo Software Technology",Puzzle,7,55,Captain Toad: Treasure Tracker,3DS,NA
1630,Captain Toad: Treasure Tracker,Switch,2018/07/13,82,7.9,"Nintendo EAD Tokyo , Nintendo Software Technology",Puzzle,66,265,Captain Toad: Treasure Tracker,Switch,2130000
1631,Captain Toad: Treasure Tracker,Wii U,2014/12/05,81,8.6,Nintendo EAD Tokyo,Puzzle,78,475,Captain Toad: Treasure Tracker,Wii U,1370000
1632,Captain Tsubasa: Rise of New Champions,PlayStation 4,2020/08/28,69,7.3,"Tamsoft, Bandai Namco Games",Sports,50,107,Captain Tsubasa: Rise of New Champions,PlayStation 4,NA
1633,Captain Tsubasa: Rise of New Champions,Switch,2020/08/28,71,7.2,"Tamsoft, Bandai Namco Games",Sports,13,48,Captain Tsubasa: Rise of New Champions,Switch,NA
1634,Car Battler Joe,Game Boy Advance,2002/10/21,77,NA,Ancient,Playing,11,NA,Car Battler Joe,Game Boy Advance,NA
1635,Card Shark,PC,2022/06/02,80,7.4,Nerial,Miscellaneous,35,18,Card Shark,PC,NA
1636,Card Shark,Switch,2022/06/02,80,7.5,"Devolver Digital, Nerial",Miscellaneous,32,11,Card Shark,Switch,NA
1637,Cargo Commander,PC,2012/11/01,63,6.7,Serious Brew,Action,9,25,Cargo Commander,PC,1.00E+05
1638,Carmageddon: Max Damage,PlayStation 4,2016/07/05,51,5.8,Stainless Games,Racing,28,62,Carmageddon: Max Damage,PlayStation 4,NA
1639,Carmageddon: Max Damage,Xbox One,2016/07/05,52,7.2,Stainless Games,Racing,15,23,Carmageddon: Max Damage,Xbox One,NA
1640,Carmageddon: Reincarnation,PC,2015/05/21,54,4.4,Stainless Games,Driving,21,168,Carmageddon: Reincarnation,PC,NA
1641,Carmen Sandiego: The Secret of the Stolen Drums,GameCube,2004/09/13,57,7.8,Artificial Mind and Movement,Action Adventure,9,4,Carmen Sandiego: The Secret of the Stolen Drums,GameCube,NA
1642,Carmen Sandiego: The Secret of the Stolen Drums,PlayStation 2,2004/09/08,53,NA,Artificial Mind and Movement,Action Adventure,8,NA,Carmen Sandiego: The Secret of the Stolen Drums,PlayStation 2,NA
1643,Carmen Sandiego: The Secret of the Stolen Drums,Xbox,2004/09/13,53,NA,Artificial Mind and Movement,Action Adventure,7,NA,Carmen Sandiego: The Secret of the Stolen Drums,Xbox,NA
1644,Carnival Games,DS,2008/07/08,48,3.3,Cat Daddy Games,Action,11,4,Carnival Games,DS,NA
1645,Carnival Games,Wii,2007/08/28,56,5.8,Cat Daddy Games,Action,27,48,Carnival Games,Wii,NA
1646,Carnival Games: Mini-Golf,Wii,2008/10/20,38,6.3,Cat Daddy Games,Sports,10,8,Carnival Games: Mini Golf,Wii,NA
1647,"Carnival Games: Monkey See, Monkey Do!",Xbox 360,2011/04/05,56,5.5,Take-Two Interactive,Action,12,6,"Carnival Games: Monkey See, Monkey Do!",Xbox 360,NA
1648,Carnival Island,PlayStation 3,2011/11/15,66,5.2,Magic Pixel Games,Miscellaneous,25,5,Carnival Island,PlayStation 3,NA
1649,Carrion,PC,2020/07/23,75,7.8,Phobia Game Studio,Action,57,266,Carrion,PC,NA
1650,Carrion,Switch,2020/07/23,76,8.1,Phobia Game Studio,Action,28,43,Carrion,Switch,NA
1651,Carrion,Xbox One,2020/07/23,76,7.7,Phobia Game Studio,Action,17,60,Carrion,Xbox One,NA
1652,Cars,Game Boy Advance,2006/06/06,50,5,Helixe,Driving,8,11,Cars,Game Boy Advance,NA
1653,Cars,GameCube,2006/06/06,71,7.3,Rainbow Studios,Driving,21,12,Cars,GameCube,NA
1654,Cars,PlayStation 2,2006/06/06,71,8.6,Rainbow Studios,Driving,30,41,Cars,PlayStation 2,NA
1655,Cars,Xbox,2006/06/06,70,8.2,Rainbow Studios,Driving,22,5,Cars,Xbox,NA
1656,Cart Life,PC,2010/07/29,79,5.8,Richard Hofmeier,Simulation,8,22,Cart Life,PC,NA
1657,Cartoon Network: Punch Time Explosion,3DS,2011/06/02,58,6.1,"Papaya Studios, Papaya Studio",Action,16,29,Cartoon Network: Punch Time Explosion,3DS,NA
1658,Cartoon Network Racing,DS,2006/12/04,55,NA,Firebrand Games,Driving,13,NA,Cartoon Network Racing,DS,NA
1659,Cartoon Network Racing,PlayStation 2,2006/12/04,39,7.1,Eutechnyx,Driving,11,15,Cartoon Network Racing,PlayStation 2,NA
1660,Carve,Xbox,2004/02/24,64,NA,Argonaut Games,Driving,34,NA,Carve,Xbox,NA
1661,Casper: Spirit Dimensions,PlayStation 2,2001/09/30,58,4,Lucky Chicken,Action Adventure,7,8,Casper: Spirit Dimensions,PlayStation 2,NA
1662,Castle Crashers Remastered,Xbox One,2015/09/09,83,8,The Behemoth,Action,16,56,Castle Crashers Remastered,Xbox One,NA
1663,Castle In The Darkness,PC,2015/02/05,76,7.7,Matt Kap,Action,10,30,Castle in the Darkness,PC,NA
1664,Castle of Heart,Switch,2018/03/23,53,7,7Levels,Action Adventure,26,57,Castle of Heart,Switch,NA
1665,Castle of Shikigami III,Wii,2008/05/13,67,7.7,Alfa System,Action,9,10,Castle of Shikigami III,Wii,NA
1666,CastleStorm,PC,2013/07/29,73,7.7,NA,NA,NA,NA,CastleStorm,PC,170000
1667,Castlevania,Nintendo 64,1998/12/31,78,7.3,KCEK,Action,15,67,Castlevania,Nintendo 64,NA
1668,Castlevania Anniversary Collection,PlayStation 4,2019/05/16,74,5.5,"Konami, M2",Miscellaneous,16,37,Castlevania Anniversary Collection,PlayStation 4,NA
1669,Castlevania Anniversary Collection,Switch,2019/05/16,81,8.2,"Konami, M2",Miscellaneous,17,50,Castlevania Anniversary Collection,Switch,NA
1670,Castlevania Anniversary Collection,Xbox One,2019/05/16,80,7.7,"Konami, M2",Miscellaneous,7,15,Castlevania Anniversary Collection,Xbox One,NA
1671,Castlevania: Aria of Sorrow,Game Boy Advance,2003/05/06,91,8.9,KCET,Action,29,223,Castlevania: Aria of Sorrow,Game Boy Advance,NA
1672,Castlevania Chronicles,PlayStation,2001/10/08,69,7,Konami,Action,16,30,Castlevania Chronicles,PlayStation,NA
1673,Castlevania Chronicles,PlayStation,2001/10/08,69,7,Konami,Action,16,30,Castlevania Chronicles,PlayStation,NA
1674,Castlevania: Circle of the Moon,Game Boy Advance,2001/06/10,91,8.2,KCEK,Action,22,117,Castlevania: Circle of the Moon,Game Boy Advance,5.00E+05
1675,Castlevania: Curse of Darkness,PlayStation 2,2005/11/01,70,8.2,Konami,Action Adventure,30,87,Castlevania: Curse of Darkness,PlayStation 2,NA
1676,Castlevania: Curse of Darkness,Xbox,2005/11/01,74,7.7,Konami,Action Adventure,26,20,Castlevania: Curse of Darkness,Xbox,NA
1677,Castlevania: Dawn of Sorrow,DS,2005/10/04,89,8.5,Konami,Action,52,245,Castlevania: Dawn of Sorrow,DS,NA
1678,Castlevania: Harmony of Dissonance,Game Boy Advance,2002/09/16,87,7.9,KCET,Action,27,83,Castlevania: Harmony of Dissonance,Game Boy Advance,NA
1679,Castlevania Judgment,Wii,2008/11/18,49,6,Eighting,Action,33,65,Castlevania Judgment,Wii,NA
